,title,code,type,lastupdateofdata,lasttablestructurechange,datastart,dataend
7230,"Personswhocannotaffordtospendasmallamountofmoneyeachweekonthemselvesbyage,sexandincomegroup",ILC_MDES12A,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7231,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinGermany,AVIA_GOR_DE,dataset,2024-11-12T23:00:00+0100,2024-11-12T23:00:00+0100,1993,2024-Q2
7232,Personswhocannotaffordtospendasmallamountofmoneyeachweekonthemselvesbyemploymentstatusandincomequintile,ILC_MDES12B,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7233,"Personswhocannotaffordaregularuseofpublictransportbyage,sexandincomegroup",ILC_MDES13A,dataset,2024-07-12T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2016
7234,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinDenmark,AVIA_GOR_DK,dataset,2024-09-23T11:00:00+0200,2024-09-11T23:00:00+0200,1998,2024-Q2
7235,Personswhocannotaffordaregularuseofpublictransportbyemploymentstatusandincomequintile,ILC_MDES13B,dataset,2023-06-27T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2016
7236,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinEstonia,AVIA_GOR_EE,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2001,2024-Q2
7237,"Totalpopulationlivinginadwellingwithaleakingroof,dampwalls,floorsorfoundation,orrotinwindowframesorfloor",ILC_MDHO01,dataset,2024-10-04T23:00:00+0200,2024-06-12T11:00:00+0200,2003,2023
7238,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinGreece,AVIA_GOR_EL,dataset,2024-11-12T23:00:00+0100,2024-10-10T23:00:00+0200,1993,2024-Q1
7239,"Children(aged0to17)livinginadwellingwithaleakingroof,dampwalls,floorsorfoundation,orrotinwindowframesorfloor",ILC_MDHO01C,dataset,2024-10-04T23:00:00+0200,2024-06-12T11:00:00+0200,2003,2023
7240,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinSpain,AVIA_GOR_ES,dataset,2024-09-23T11:00:00+0200,2024-07-22T23:00:00+0200,1993,2024-Q1
7241,"Totalpopulationhavingneitherabath,norashowerintheirdwelling",ILC_MDHO02,dataset,2024-10-01T23:00:00+0200,2024-02-06T11:00:00+0100,2003,2023
7242,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinFinland,AVIA_GOR_FI,dataset,2024-09-23T11:00:00+0200,2024-09-09T23:00:00+0200,1997,2024-Q2
7243,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinFrance,AVIA_GOR_FR,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,1993,2024-Q2
7244,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinCroatia,AVIA_GOR_HR,dataset,2024-10-21T11:00:00+0200,2024-10-21T11:00:00+0200,2008,2024-Q2
7245,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinHungary,AVIA_GOR_HU,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2001,2024-Q2
7246,"Children(aged0to17)havingneitherabath,norashowerintheirdwelling",ILC_MDHO02C,dataset,2024-10-01T23:00:00+0200,2024-02-06T11:00:00+0100,2003,2023
7247,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinIreland,AVIA_GOR_IE,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,1993,2024-Q2
7248,Totalpopulationnothavingindoorflushingtoiletforthesoleuseoftheirhousehold,ILC_MDHO03,dataset,2024-10-01T23:00:00+0200,2024-02-06T11:00:00+0100,2003,2023
7249,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinIceland,AVIA_GOR_IS,dataset,2024-09-23T11:00:00+0200,2024-09-09T23:00:00+0200,2003,2024-Q2
7250,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinItaly,AVIA_GOR_IT,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,1993,2024-Q2
7251,Children(aged0to17)nothavingindoorflushingtoiletforthesoleuseoftheirhousehold,ILC_MDHO03C,dataset,2024-10-01T23:00:00+0200,2024-02-06T11:00:00+0100,2003,2023
7252,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinLithuania,AVIA_GOR_LT,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2003,2024-Q2
7253,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinLuxembourg,AVIA_GOR_LU,dataset,2024-10-21T11:00:00+0200,2024-10-21T11:00:00+0200,1994,2024-Q3
7254,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinLatvia,AVIA_GOR_LV,dataset,2024-09-23T11:00:00+0200,2024-08-29T23:00:00+0200,2001,2024-Q2
7255,Totalpopulationconsideringtheirdwellingastoodark,ILC_MDHO04,dataset,2024-10-04T23:00:00+0200,2024-06-12T11:00:00+0200,2003,2023
7256,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinMontenegro,AVIA_GOR_ME,dataset,2024-11-22T11:00:00+0100,2024-11-22T11:00:00+0100,2016,2023-Q4
7257,Children(aged0to17)livinginhouseholdsconsideringtheirdwellingastoodark,ILC_MDHO04C,dataset,2024-10-04T23:00:00+0200,2024-06-12T11:00:00+0200,2003,2023
7258,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinNorthMacedonia,AVIA_GOR_MK,dataset,2024-11-26T23:00:00+0100,2024-11-26T23:00:00+0100,2015,2023-Q4
7259,"Totalpopulationhavingneitherabath,norashower,norindoorflushingtoiletintheirhousehold",ILC_MDHO05,dataset,2024-06-03T23:00:00+0200,2024-01-03T23:00:00+0100,2003,2020
7260,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinMalta,AVIA_GOR_MT,dataset,2024-09-23T11:00:00+0200,2024-08-29T23:00:00+0200,2002,2024-Q2
7261,"Severehousingdeprivationratebyage,sexandpovertystatus",ILC_MDHO06A,dataset,2024-07-12T23:00:00+0200,2024-01-03T23:00:00+0100,2003,2020
7262,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsintheNetherlands,AVIA_GOR_NL,dataset,2024-11-12T23:00:00+0100,2024-11-12T23:00:00+0100,1993,2024-Q2
7263,"Severehousingdeprivationratebyage,sexandpovertystatus",ILC_MDHO06A$DV_1184,dataset,2024-07-12T23:00:00+0200,2024-01-03T23:00:00+0100,,
7264,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinNorway,AVIA_GOR_NO,dataset,2024-09-23T11:00:00+0200,2024-07-22T23:00:00+0200,1999,2024-Q1
7265,"Severehousingdeprivationratebyage,sexandpovertystatus",ILC_MDHO06A$DV_2701,dataset,2024-07-12T23:00:00+0200,2024-01-03T23:00:00+0100,,
7266,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinPoland,AVIA_GOR_PL,dataset,2024-09-25T11:00:00+0200,2024-09-25T11:00:00+0200,2004,2024-Q2
7267,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinPortugal,AVIA_GOR_PT,dataset,2024-09-23T11:00:00+0200,2024-08-29T23:00:00+0200,1993,2024-Q1
7268,Severehousingdeprivationratebyhouseholdtype,ILC_MDHO06B,dataset,2024-06-03T23:00:00+0200,2024-01-03T23:00:00+0100,2003,2020
7269,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinRomania,AVIA_GOR_RO,dataset,2024-09-23T11:00:00+0200,2024-08-29T23:00:00+0200,2001,2024-Q1
7270,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinSerbia,AVIA_GOR_RS,dataset,2024-09-23T11:00:00+0200,2024-09-09T23:00:00+0200,2016,2024-Q2
7271,Severehousingdeprivationratebytenurestatus,ILC_MDHO06C,dataset,2024-06-03T23:00:00+0200,2024-01-03T23:00:00+0100,2003,2020
7272,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinSweden,AVIA_GOR_SE,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2003,2024-Q2
7273,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinSlovenia,AVIA_GOR_SI,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2004,2024-Q2
7274,Severehousingdeprivationratebydegreeofurbanisation,ILC_MDHO06D,dataset,2024-06-03T23:00:00+0200,2024-01-03T23:00:00+0100,2003,2020
7275,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinSlovakia,AVIA_GOR_SK,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2001,2024-Q2
7276,Severehousingdeprivationratebyincomequintile,ILC_MDHO06Q,dataset,2024-07-12T23:00:00+0200,2024-01-03T23:00:00+0100,2003,2020
7277,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsinTürkiye,AVIA_GOR_TR,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2023,2023-Q4
7278,FreightandmailairtransportroutesbetweenpartnerairportsandmainairportsintheUnitedKingdom,AVIA_GOR_UK,dataset,2024-05-17T23:00:00+0200,2024-05-17T23:00:00+0200,1993,2020-Q3
7279,Personswhocannotaffordtoreplaceworn-outfurniturebyincomegroupandtypeofhousehold,ILC_MDHO07,dataset,2024-10-04T23:00:00+0200,2024-07-25T11:00:00+0200,2014,2023
7280,Commercialairportsbytype,AVIA_IF_ARP,dataset,2023-12-21T23:00:00+0100,2023-10-11T23:00:00+0200,2001,2021
7281,"Materialandsocialdeprivationratebyage,sexandmostfrequentactivitystatus",ILC_MDSD01,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7282,Airportconnectionstotransportinfrastructure,AVIA_IF_ARP_CO,dataset,2023-10-11T23:00:00+0200,2023-10-11T23:00:00+0200,2003,2021
7283,Materialandsocialdeprivationratebyincomequintileandhouseholdtype,ILC_MDSD02,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7284,Airportinfrastructuresbytype,AVIA_IF_TYP,dataset,2023-12-21T23:00:00+0100,2023-12-21T23:00:00+0100,2003,2021
7285,"Materialandsocialdeprivationratebyage,sexandeducationalattainmentlevel",ILC_MDSD03,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7286,Internationalextra-EUairpassengertransportbetweenmainairportsandpartnerworldregionandcountries,AVIA_PAEXAC,dataset,2024-11-22T11:00:00+0100,2024-11-22T11:00:00+0100,1993,2024-Q3
7287,"Materialandsocialdeprivationratebyage,sexandeducationalattainmentlevel",ILC_MDSD03$DV_1165,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,,
7288,Internationalextra-EUairpassengertransportbyreportingcountryandpartnerworldregionandcountries,AVIA_PAEXCC,dataset,2024-11-12T23:00:00+0100,2024-10-21T11:00:00+0200,1993,2024-Q3
7289,"Materialandsocialdeprivationratebyage,sexandgroupofcitizenship",ILC_MDSD04,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7290,Internationalintra-EUairpassengertransportbetweenmainairportsandEUpartnercountries,AVIA_PAINAC,dataset,2024-11-12T23:00:00+0100,2024-10-21T11:00:00+0200,1993,2024-Q3
7291,"Materialandsocialdeprivationratebyage,sexandgroupofcountryofbirth",ILC_MDSD05,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7292,"Materialandsocialdeprivationratebyage,sexandgroupofcountryofbirth",ILC_MDSD05$DV_1166,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,,
7293,Internationalintra-EUairpassengertransportbyreportingcountryandEUpartnercountry,AVIA_PAINCC,dataset,2024-11-12T23:00:00+0100,2024-10-21T11:00:00+0200,1993,2024-Q3
7294,Materialandsocialdeprivationratebytenurestatus,ILC_MDSD06,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7295,Nationalairpassengertransportbymainairports,AVIA_PANA,dataset,2024-11-12T23:00:00+0100,2024-10-21T11:00:00+0200,1993,2024-Q3
7296,Materialandsocialdeprivationratebyageandsex,ILC_MDSD07,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7297,Nationalairpassengertransportbyreportingcountry,AVIA_PANC,dataset,2024-11-12T23:00:00+0100,2024-11-12T23:00:00+0100,1993,2024-Q3
7298,Materialandsocialdeprivationratebyageandsex,ILC_MDSD07$DV_2621,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,,
7299,"Airpassengertransportbytypeofschedule,transportcoverageandmainairports",AVIA_PAOA,dataset,2024-11-22T11:00:00+0100,2024-11-22T11:00:00+0100,1993,2024-Q3
7300,MaterialandsocialdeprivationratebyNUTSregion,ILC_MDSD08,dataset,2024-10-04T23:00:00+0200,2024-07-03T23:00:00+0200,2014,2023
7301,Materialandsocialdeprivationratebydegreeofurbanisation,ILC_MDSD09,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7302,Airpassengertransportbetweenmainairportsandpartnerreportingcountries,AVIA_PAOAC,dataset,2024-11-22T11:00:00+0100,2024-10-21T11:00:00+0200,1993,2024-Q3
7303,Materialandsocialdeprivationrateforchildrenbyageandeducationalattainmentleveloftheirparents,ILC_MDSD10,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7304,"Airpassengertransportbytypeofschedule,transportcoverageandcountry",AVIA_PAOC,dataset,2024-11-22T11:00:00+0100,2024-10-21T11:00:00+0200,1993,2024-Q3
7305,Severematerialandsocialdeprivationratebyageandsex,ILC_MDSD11,dataset,2024-11-25T23:00:00+0100,2024-11-25T23:00:00+0100,2015,2023
7306,Severematerialandsocialdeprivationratebyageandsex,ILC_MDSD11$DV_1994,dataset,2024-11-25T23:00:00+0100,2024-11-25T23:00:00+0100,,
7307,Airpassengertransportbetweenreportingcountries,AVIA_PAOCC,dataset,2024-11-22T11:00:00+0100,2024-10-21T11:00:00+0200,1993,2024-Q3
7308,Severematerialandsocialdeprivationbyincomequantileandhouseholdcomposition,ILC_MDSD13,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2019,2023
7309,"Airpassengertransportbyaircraftmodel,distancebandsandtransportcoverage",AVIA_PAODIS,dataset,2023-12-06T23:00:00+0100,2023-12-06T23:00:00+0100,2008,2022
7310,"Severematerialandsocialdeprivationbyage,sexandgroupofcitizenship",ILC_MDSD15,dataset,2024-10-04T23:00:00+0200,2024-07-23T23:00:00+0200,2014,2023
7311,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinAustria,AVIA_PAR_AT,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,1993,2024-Q2
7312,"Severematerialandsocialdeprivationbyage,sexandgroupofcitizenship",ILC_MDSD15$DV_1995,dataset,2024-10-04T23:00:00+0200,2024-07-23T23:00:00+0200,,
7313,"Severematerialandsocialdeprivationbyage,sexandgroupofcountryofbirth",ILC_MDSD16,dataset,2024-10-04T23:00:00+0200,2024-07-23T23:00:00+0200,2014,2023
7314,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinBosniaandHerzegovina,AVIA_PAR_BA,dataset,2024-09-11T23:00:00+0200,2024-09-11T23:00:00+0200,2021,2022-Q4
7315,"Severematerialandsocialdeprivationbyage,sexandgroupofcountryofbirth",ILC_MDSD16$DV_1996,dataset,2024-10-04T23:00:00+0200,2024-07-23T23:00:00+0200,,
7316,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinBelgium,AVIA_PAR_BE,dataset,2024-10-24T11:00:00+0200,2024-10-24T11:00:00+0200,1993,2024-Q2
7317,SeverematerialandsocialdeprivationbyNUTSregion,ILC_MDSD18,dataset,2024-10-04T23:00:00+0200,2024-07-12T23:00:00+0200,2014,2023
7318,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinBulgaria,AVIA_PAR_BG,dataset,2024-09-23T11:00:00+0200,2024-09-23T11:00:00+0200,2007,2024-Q2
7319,Arrearsonnon-housingbillsbyriskofpovertythreshold,ILC_ODBT01,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7320,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinSwitzerland,AVIA_PAR_CH,dataset,2024-11-12T23:00:00+0100,2024-11-12T23:00:00+0100,1993,2024-Q2
7321,Arrearsonnon-housingbillsbyincomequintile,ILC_ODBT02,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7322,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinCyprus,AVIA_PAR_CY,dataset,2024-10-21T11:00:00+0200,2024-10-21T11:00:00+0200,2001,2024-Q3
7323,Loans(excludingmortgagesonpurchaseofmainresidence)byriskofpovertythreshold,ILC_ODBT03,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7324,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinCzechia,AVIA_PAR_CZ,dataset,2024-10-21T11:00:00+0200,2024-10-21T11:00:00+0200,2002,2024-Q2
7325,Loans(excludingmortgagesonpurchaseofmainresidence)byincomequintile,ILC_ODBT04,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7326,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinGermany,AVIA_PAR_DE,dataset,2024-11-12T23:00:00+0100,2024-11-12T23:00:00+0100,1993,2024-Q2
7327,Personswithloansforpropertypurposesbyriskofpovertythreshold,ILC_ODBT05,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7328,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinDenmark,AVIA_PAR_DK,dataset,2024-09-23T11:00:00+0200,2024-09-09T23:00:00+0200,1993,2024-Q2
7329,Personswithloansfortransportpurposesbyriskofpovertythreshold,ILC_ODBT06,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7330,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinEstonia,AVIA_PAR_EE,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2001,2024-Q2
7331,Personswithloansforeducationpurposesbyriskofpovertythreshold,ILC_ODBT07,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7332,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinGreece,AVIA_PAR_EL,dataset,2024-11-12T23:00:00+0100,2024-10-10T23:00:00+0200,1993,2024-Q1
7333,Personswithloanstocoverdailylivingexpensesbyriskofpovertythreshold,ILC_ODBT08,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7334,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinSpain,AVIA_PAR_ES,dataset,2024-09-23T11:00:00+0200,2024-07-22T23:00:00+0200,1993,2024-Q1
7335,"Personswithloansforpurposesotherthanproperty,transport,educationanddailylivingexpensesbyriskofpovertythreshold",ILC_ODBT09,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7336,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinFinland,AVIA_PAR_FI,dataset,2024-09-23T11:00:00+0200,2024-09-09T23:00:00+0200,1997,2024-Q2
7337,Savingsinatypicalmonthbyhouseholdhabitsandriskofpovertythreshold,ILC_ODBT10,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7338,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinFrance,AVIA_PAR_FR,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,1993,2024-Q2
7339,Savingsinatypicalmonthbyhouseholdhabitsandincomequintile,ILC_ODBT11,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7340,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinCroatia,AVIA_PAR_HR,dataset,2024-11-12T23:00:00+0100,2024-11-12T23:00:00+0100,2008,2024-Q2
7341,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinHungary,AVIA_PAR_HU,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2001,2024-Q2
7342,Personsowningrealestateotherthanmainresidencebyriskofpovertythreshold,ILC_ODBT12,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7343,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinIreland,AVIA_PAR_IE,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,1993,2024-Q2
7344,Personsowningrealestateotherthanmainresidencebyincomequantile,ILC_ODBT13,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7345,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinIceland,AVIA_PAR_IS,dataset,2024-09-23T11:00:00+0200,2024-09-09T23:00:00+0200,2003,2024-Q2
7346,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinItaly,AVIA_PAR_IT,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,1993,2024-Q2
7347,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinLithuania,AVIA_PAR_LT,dataset,2024-10-10T23:00:00+0200,2024-10-10T23:00:00+0200,2003,2024-Q2
7348,Householdsmaintainingthesamestandardoflivingusingsavingsbydurationandriskofpovertythreshold,ILC_ODBT14,dataset,2023-09-13T23:00:00+0200,2023-09-13T23:00:00+0200,2020,2020
7349,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinLuxembourg,AVIA_PAR_LU,dataset,2024-10-21T11:00:00+0200,2024-10-21T11:00:00+0200,1993,2024-Q3
7350,Householdsmaintainingthesamestandardoflivingusingsavingsbydurationandincomequintile,ILC_ODBT15,dataset,2023-09-13T23:00:00+0200,2024-10-14T23:00:00+0200,2020,2020
7351,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinLatvia,AVIA_PAR_LV,dataset,2024-09-23T11:00:00+0200,2024-08-29T23:00:00+0200,2001,2024-Q2
7352,Personsatriskofpovertyorsocialexclusion-EU2030target,ILC_PECS01,dataset,2024-10-04T23:00:00+0200,2024-07-12T23:00:00+0200,2014,2023
7353,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinMontenegro,AVIA_PAR_ME,dataset,2024-11-26T23:00:00+0100,2024-11-26T23:00:00+0100,2016,2023-Q4
7354,"Personsbyriskofpoverty,materialdeprivation,workintensityofthehousehold,ageandsexoftheperson-intersectionsofEU2020Strategypovertytargetindicators",ILC_PEES01,dataset,2024-08-30T23:00:00+0200,2024-01-03T23:00:00+0100,2008,2020
7355,"Personsbyriskofpoverty,materialdeprivation,workintensityofthehousehold,ageandsexoftheperson-intersectionsofEU2030povertytargetindicators",ILC_PEES01N,dataset,2024-10-04T23:00:00+0200,2024-02-02T23:00:00+0100,2014,2023
7356,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinNorthMacedonia,AVIA_PAR_MK,dataset,2024-11-26T23:00:00+0100,2024-11-26T23:00:00+0100,2015,2023-Q4
7357,"Personsbyriskofpoverty,materialdeprivation,workintensityofthehouseholdandmostfrequentactivitystatus(populationaged18andover)-intersectionsofEU2020Strategypovertytargetindicators",ILC_PEES02,dataset,2024-06-03T23:00:00+0200,2024-01-03T23:00:00+0100,2008,2020
7358,AirpassengertransportroutesbetweenpartnerairportsandmainairportsinMalta,AVIA_PAR_MT,dataset,2024-09-23T11:00:00+0200,2024-09-04T11:00:00+0200,2001,2024-Q2
7359,"Personsbyriskofpoverty,materialdeprivation,workintensityofthehouseholdandincomequantile-intersectionsofEU2020Strategypovertytargetindicators",ILC_PEES03,dataset,2024-06-03T23:00:00+0200,2024-01-03T23:00:00+0100,2008,2020
